id,nombre,email,ciudad,fecha_registro,canal_adquisicion,es_vip
4434,Carlos Ruiz 4434,cliente4434@email.com,Bilbao,2056-06-02,referido,False
4435,Marta Soto 4435,cliente4435@email.com,Madrid,2056-06-05,email,False
4436,Pablo Díaz 4436,cliente4436@email.com,Barcelona,2056-06-08,google,False
4437,Sara Vega 4437,cliente4437@email.com,Valencia,2056-06-11,facebook,False
4438,Ana García 4438,cliente4438@email.com,Sevilla,2056-06-14,organico,True
4439,Luis Martín 4439,cliente4439@email.com,Bilbao,2056-06-17,referido,False
4440,Eva López 4440,cliente4440@email.com,Madrid,2056-06-20,email,False
4441,Carlos Ruiz 4441,cliente4441@email.com,Barcelona,2056-06-23,google,False
4442,Marta Soto 4442,cliente4442@email.com,Valencia,2056-06-26,facebook,False
4443,Pablo Díaz 4443,cliente4443@email.com,Sevilla,2056-06-29,organico,False
4444,Sara Vega 4444,cliente4444@email.com,Bilbao,2056-07-02,referido,False
4445,Ana García 4445,cliente4445@email.com,Madrid,2056-07-05,email,True
4446,Luis Martín 4446,cliente4446@email.com,Barcelona,2056-07-08,google,False
4447,Eva López 4447,cliente4447@email.com,Valencia,2056-07-11,facebook,False
4448,Carlos Ruiz 4448,cliente4448@email.com,Sevilla,2056-07-14,organico,False
4449,Marta Soto 4449,cliente4449@email.com,Bilbao,2056-07-17,referido,False
4450,Pablo Díaz 4450,cliente4450@email.com,Madrid,2056-07-20,email,False
4451,Sara Vega 4451,cliente4451@email.com,Barcelona,2056-07-23,google,False
4452,Ana García 4452,cliente4452@email.com,Valencia,2056-07-26,facebook,True
4453,Luis Martín 4453,cliente4453@email.com,Sevilla,2056-07-29,organico,False
4454,Eva López 4454,cliente4454@email.com,Bilbao,2056-08-01,referido,False
4455,Carlos Ruiz 4455,cliente4455@email.com,Madrid,2056-08-04,email,False
4456,Marta Soto 4456,cliente4456@email.com,Barcelona,2056-08-07,google,False
4457,Pablo Díaz 4457,cliente4457@email.com,Valencia,2056-08-10,facebook,False
4458,Sara Vega 4458,cliente4458@email.com,Sevilla,2056-08-13,organico,False
4459,Ana García 4459,cliente4459@email.com,Bilbao,2056-08-16,referido,True
4460,Luis Martín 4460,cliente4460@email.com,Madrid,2056-08-19,email,False
4461,Eva López 4461,cliente4461@email.com,Barcelona,2056-08-22,google,False
4462,Carlos Ruiz 4462,cliente4462@email.com,Valencia,2056-08-25,facebook,False
4463,Marta Soto 4463,cliente4463@email.com,Sevilla,2056-08-28,organico,False
4464,Pablo Díaz 4464,cliente4464@email.com,Bilbao,2056-08-31,referido,False
4465,Sara Vega 4465,cliente4465@email.com,Madrid,2056-09-03,email,False
4466,Ana García 4466,cliente4466@email.com,Barcelona,2056-09-06,google,True
4467,Luis Martín 4467,cliente4467@email.com,Valencia,2056-09-09,facebook,False
4468,Eva López 4468,cliente4468@email.com,Sevilla,2056-09-12,organico,False
4469,Carlos Ruiz 4469,cliente4469@email.com,Bilbao,2056-09-15,referido,False
4470,Marta Soto 4470,cliente4470@email.com,Madrid,2056-09-18,email,False
4471,Pablo Díaz 4471,cliente4471@email.com,Barcelona,2056-09-21,google,False
4472,Sara Vega 4472,cliente4472@email.com,Valencia,2056-09-24,facebook,False
4473,Ana García 4473,cliente4473@email.com,Sevilla,2056-09-27,organico,True
4474,Luis Martín 4474,cliente4474@email.com,Bilbao,2056-09-30,referido,False
4475,Eva López 4475,cliente4475@email.com,Madrid,2056-10-03,email,False
4476,Carlos Ruiz 4476,cliente4476@email.com,Barcelona,2056-10-06,google,False
4477,Marta Soto 4477,cliente4477@email.com,Valencia,2056-10-09,facebook,False
4478,Pablo Díaz 4478,cliente4478@email.com,Sevilla,2056-10-12,organico,False
4479,Sara Vega 4479,cliente4479@email.com,Bilbao,2056-10-15,referido,False
4480,Ana García 4480,cliente4480@email.com,Madrid,2056-10-18,email,True
4481,Luis Martín 4481,cliente4481@email.com,Barcelona,2056-10-21,google,False
4482,Eva López 4482,cliente4482@email.com,Valencia,2056-10-24,facebook,False
4483,Carlos Ruiz 4483,cliente4483@email.com,Sevilla,2056-10-27,organico,False
4484,Marta Soto 4484,cliente4484@email.com,Bilbao,2056-10-30,referido,False
4485,Pablo Díaz 4485,cliente4485@email.com,Madrid,2056-11-02,email,False
4486,Sara Vega 4486,cliente4486@email.com,Barcelona,2056-11-05,google,False
4487,Ana García 4487,cliente4487@email.com,Valencia,2056-11-08,facebook,True
4488,Luis Martín 4488,cliente4488@email.com,Sevilla,2056-11-11,organico,False
4489,Eva López 4489,cliente4489@email.com,Bilbao,2056-11-14,referido,False
4490,Carlos Ruiz 4490,cliente4490@email.com,Madrid,2056-11-17,email,False
4491,Marta Soto 4491,cliente4491@email.com,Barcelona,2056-11-20,google,False
4492,Pablo Díaz 4492,cliente4492@email.com,Valencia,2056-11-23,facebook,False
4493,Sara Vega 4493,cliente4493@email.com,Sevilla,2056-11-26,organico,False
4494,Ana García 4494,cliente4494@email.com,Bilbao,2056-11-29,referido,True
4495,Luis Martín 4495,cliente4495@email.com,Madrid,2056-12-02,email,False
4496,Eva López 4496,cliente4496@email.com,Barcelona,2056-12-05,google,False
4497,Carlos Ruiz 4497,cliente4497@email.com,Valencia,2056-12-08,facebook,False
4498,Marta Soto 4498,cliente4498@email.com,Sevilla,2056-12-11,organico,False
4499,Pablo Díaz 4499,cliente4499@email.com,Bilbao,2056-12-14,referido,False
4500,Sara Vega 4500,cliente4500@email.com,Madrid,2056-12-17,email,False
4501,Ana García 4501,cliente4501@email.com,Barcelona,2056-12-20,google,True
4502,Luis Martín 4502,cliente4502@email.com,Valencia,2056-12-23,facebook,False
4503,Eva López 4503,cliente4503@email.com,Sevilla,2056-12-26,organico,False
4504,Carlos Ruiz 4504,cliente4504@email.com,Bilbao,2056-12-29,referido,False
4505,Marta Soto 4505,cliente4505@email.com,Madrid,2057-01-01,email,False
4506,Pablo Díaz 4506,cliente4506@email.com,Barcelona,2057-01-04,google,False
4507,Sara Vega 4507,cliente4507@email.com,Valencia,2057-01-07,facebook,False
4508,Ana García 4508,cliente4508@email.com,Sevilla,2057-01-10,organico,True
4509,Luis Martín 4509,cliente4509@email.com,Bilbao,2057-01-13,referido,False
4510,Eva López 4510,cliente4510@email.com,Madrid,2057-01-16,email,False
4511,Carlos Ruiz 4511,cliente4511@email.com,Barcelona,2057-01-19,google,False
4512,Marta Soto 4512,cliente4512@email.com,Valencia,2057-01-22,facebook,False
4513,Pablo Díaz 4513,cliente4513@email.com,Sevilla,2057-01-25,organico,False
4514,Sara Vega 4514,cliente4514@email.com,Bilbao,2057-01-28,referido,False
4515,Ana García 4515,cliente4515@email.com,Madrid,2057-01-31,email,True
4516,Luis Martín 4516,cliente4516@email.com,Barcelona,2057-02-03,google,False
4517,Eva López 4517,cliente4517@email.com,Valencia,2057-02-06,facebook,False
4518,Carlos Ruiz 4518,cliente4518@email.com,Sevilla,2057-02-09,organico,False
4519,Marta Soto 4519,cliente4519@email.com,Bilbao,2057-02-12,referido,False
4520,Pablo Díaz 4520,cliente4520@email.com,Madrid,2057-02-15,email,False
4521,Sara Vega 4521,cliente4521@email.com,Barcelona,2057-02-18,google,False
4522,Ana García 4522,cliente4522@email.com,Valencia,2057-02-21,facebook,True
4523,Luis Martín 4523,cliente4523@email.com,Sevilla,2057-02-24,organico,False
4524,Eva López 4524,cliente4524@email.com,Bilbao,2057-02-27,referido,False
4525,Carlos Ruiz 4525,cliente4525@email.com,Madrid,2057-03-02,email,False
4526,Marta Soto 4526,cliente4526@email.com,Barcelona,2057-03-05,google,False
4527,Pablo Díaz 4527,cliente4527@email.com,Valencia,2057-03-08,facebook,False
4528,Sara Vega 4528,cliente4528@email.com,Sevilla,2057-03-11,organico,False
4529,Ana García 4529,cliente4529@email.com,Bilbao,2057-03-14,referido,True
4530,Luis Martín 4530,cliente4530@email.com,Madrid,2057-03-17,email,False
4531,Eva López 4531,cliente4531@email.com,Barcelona,2057-03-20,google,False
4532,Carlos Ruiz 4532,cliente4532@email.com,Valencia,2057-03-23,facebook,False
4533,Marta Soto 4533,cliente4533@email.com,Sevilla,2057-03-26,organico,False
4534,Pablo Díaz 4534,cliente4534@email.com,Bilbao,2057-03-29,referido,False
4535,Sara Vega 4535,cliente4535@email.com,Madrid,2057-04-01,email,False
4536,Ana García 4536,cliente4536@email.com,Barcelona,2057-04-04,google,True
4537,Luis Martín 4537,cliente4537@email.com,Valencia,2057-04-07,facebook,False
4538,Eva López 4538,cliente4538@email.com,Sevilla,2057-04-10,organico,False
4539,Carlos Ruiz 4539,cliente4539@email.com,Bilbao,2057-04-13,referido,False
4540,Marta Soto 4540,cliente4540@email.com,Madrid,2057-04-16,email,False
4541,Pablo Díaz 4541,cliente4541@email.com,Barcelona,2057-04-19,google,False
4542,Sara Vega 4542,cliente4542@email.com,Valencia,2057-04-22,facebook,False
4543,Ana García 4543,cliente4543@email.com,Sevilla,2057-04-25,organico,True
4544,Luis Martín 4544,cliente4544@email.com,Bilbao,2057-04-28,referido,False
4545,Eva López 4545,cliente4545@email.com,Madrid,2057-05-01,email,False
4546,Carlos Ruiz 4546,cliente4546@email.com,Barcelona,2057-05-04,google,False
4547,Marta Soto 4547,cliente4547@email.com,Valencia,2057-05-07,facebook,False
4548,Pablo Díaz 4548,cliente4548@email.com,Sevilla,2057-05-10,organico,False
4549,Sara Vega 4549,cliente4549@email.com,Bilbao,2057-05-13,referido,False
4550,Ana García 4550,cliente4550@email.com,Madrid,2057-05-16,email,True
4551,Luis Martín 4551,cliente4551@email.com,Barcelona,2057-05-19,google,False
4552,Eva López 4552,cliente4552@email.com,Valencia,2057-05-22,facebook,False
4553,Carlos Ruiz 4553,cliente4553@email.com,Sevilla,2057-05-25,organico,False
4554,Marta Soto 4554,cliente4554@email.com,Bilbao,2057-05-28,referido,False
4555,Pablo Díaz 4555,cliente4555@email.com,Madrid,2057-05-31,email,False
4556,Sara Vega 4556,cliente4556@email.com,Barcelona,2057-06-03,google,False
4557,Ana García 4557,cliente4557@email.com,Valencia,2057-06-06,facebook,True
4558,Luis Martín 4558,cliente4558@email.com,Sevilla,2057-06-09,organico,False
4559,Eva López 4559,cliente4559@email.com,Bilbao,2057-06-12,referido,False
4560,Carlos Ruiz 4560,cliente4560@email.com,Madrid,2057-06-15,email,False
4561,Marta Soto 4561,cliente4561@email.com,Barcelona,2057-06-18,google,False
4562,Pablo Díaz 4562,cliente4562@email.com,Valencia,2057-06-21,facebook,False
4563,Sara Vega 4563,cliente4563@email.com,Sevilla,2057-06-24,organico,False
4564,Ana García 4564,cliente4564@email.com,Bilbao,2057-06-27,referido,True
4565,Luis Martín 4565,cliente4565@email.com,Madrid,2057-06-30,email,False
4566,Eva López 4566,cliente4566@email.com,Barcelona,2057-07-03,google,False
4567,Carlos Ruiz 4567,cliente4567@email.com,Valencia,2057-07-06,facebook,False
4568,Marta Soto 4568,cliente4568@email.com,Sevilla,2057-07-09,organico,False
4569,Pablo Díaz 4569,cliente4569@email.com,Bilbao,2057-07-12,referido,False
4570,Sara Vega 4570,cliente4570@email.com,Madrid,2057-07-15,email,False
4571,Ana García 4571,cliente4571@email.com,Barcelona,2057-07-18,google,True
4572,Luis Martín 4572,cliente4572@email.com,Valencia,2057-07-21,facebook,False
4573,Eva López 4573,cliente4573@email.com,Sevilla,2057-07-24,organico,False
4574,Carlos Ruiz 4574,cliente4574@email.com,Bilbao,2057-07-27,referido,False
4575,Marta Soto 4575,cliente4575@email.com,Madrid,2057-07-30,email,False
4576,Pablo Díaz 4576,cliente4576@email.com,Barcelona,2057-08-02,google,False
4577,Sara Vega 4577,cliente4577@email.com,Valencia,2057-08-05,facebook,False
4578,Ana García 4578,cliente4578@email.com,Sevilla,2057-08-08,organico,True
4579,Luis Martín 4579,cliente4579@email.com,Bilbao,2057-08-11,referido,False
4580,Eva López 4580,cliente4580@email.com,Madrid,2057-08-14,email,False
4581,Carlos Ruiz 4581,cliente4581@email.com,Barcelona,2057-08-17,google,False
4582,Marta Soto 4582,cliente4582@email.com,Valencia,2057-08-20,facebook,False
4583,Pablo Díaz 4583,cliente4583@email.com,Sevilla,2057-08-23,organico,False
4584,Sara Vega 4584,cliente4584@email.com,Bilbao,2057-08-26,referido,False
4585,Ana García 4585,cliente4585@email.com,Madrid,2057-08-29,email,True
4586,Luis Martín 4586,cliente4586@email.com,Barcelona,2057-09-01,google,False
4587,Eva López 4587,cliente4587@email.com,Valencia,2057-09-04,facebook,False
4588,Carlos Ruiz 4588,cliente4588@email.com,Sevilla,2057-09-07,organico,False
4589,Marta Soto 4589,cliente4589@email.com,Bilbao,2057-09-10,referido,False
4590,Pablo Díaz 4590,cliente4590@email.com,Madrid,2057-09-13,email,False
4591,Sara Vega 4591,cliente4591@email.com,Barcelona,2057-09-16,google,False
4592,Ana García 4592,cliente4592@email.com,Valencia,2057-09-19,facebook,True
4593,Luis Martín 4593,cliente4593@email.com,Sevilla,2057-09-22,organico,False
4594,Eva López 4594,cliente4594@email.com,Bilbao,2057-09-25,referido,False
4595,Carlos Ruiz 4595,cliente4595@email.com,Madrid,2057-09-28,email,False
4596,Marta Soto 4596,cliente4596@email.com,Barcelona,2057-10-01,google,False
4597,Pablo Díaz 4597,cliente4597@email.com,Valencia,2057-10-04,facebook,False
4598,Sara Vega 4598,cliente4598@email.com,Sevilla,2057-10-07,organico,False
4599,Ana García 4599,cliente4599@email.com,Bilbao,2057-10-10,referido,True
4600,Luis Martín 4600,cliente4600@email.com,Madrid,2057-10-13,email,False
4601,Eva López 4601,cliente4601@email.com,Barcelona,2057-10-16,google,False
4602,Carlos Ruiz 4602,cliente4602@email.com,Valencia,2057-10-19,facebook,False
4603,Marta Soto 4603,cliente4603@email.com,Sevilla,2057-10-22,organico,False
4604,Pablo Díaz 4604,cliente4604@email.com,Bilbao,2057-10-25,referido,False
4605,Sara Vega 4605,cliente4605@email.com,Madrid,2057-10-28,email,False
4606,Ana García 4606,cliente4606@email.com,Barcelona,2057-10-31,google,True
4607,Luis Martín 4607,cliente4607@email.com,Valencia,2057-11-03,facebook,False
4608,Eva López 4608,cliente4608@email.com,Sevilla,2057-11-06,organico,False
4609,Carlos Ruiz 4609,cliente4609@email.com,Bilbao,2057-11-09,referido,False
4610,Marta Soto 4610,cliente4610@email.com,Madrid,2057-11-12,email,False
4611,Pablo Díaz 4611,cliente4611@email.com,Barcelona,2057-11-15,google,False
4612,Sara Vega 4612,cliente4612@email.com,Valencia,2057-11-18,facebook,False
4613,Ana García 4613,cliente4613@email.com,Sevilla,2057-11-21,organico,True
4614,Luis Martín 4614,cliente4614@email.com,Bilbao,2057-11-24,referido,False
4615,Eva López 4615,cliente4615@email.com,Madrid,2057-11-27,email,False
4616,Carlos Ruiz 4616,cliente4616@email.com,Barcelona,2057-11-30,google,False
4617,Marta Soto 4617,cliente4617@email.com,Valencia,2057-12-03,facebook,False
4618,Pablo Díaz 4618,cliente4618@email.com,Sevilla,2057-12-06,organico,False
4619,Sara Vega 4619,cliente4619@email.com,Bilbao,2057-12-09,referido,False
4620,Ana García 4620,cliente4620@email.com,Madrid,2057-12-12,email,True
4621,Luis Martín 4621,cliente4621@email.com,Barcelona,2057-12-15,google,False
4622,Eva López 4622,cliente4622@email.com,Valencia,2057-12-18,facebook,False
4623,Carlos Ruiz 4623,cliente4623@email.com,Sevilla,2057-12-21,organico,False
4624,Marta Soto 4624,cliente4624@email.com,Bilbao,2057-12-24,referido,False
4625,Pablo Díaz 4625,cliente4625@email.com,Madrid,2057-12-27,email,False
4626,Sara Vega 4626,cliente4626@email.com,Barcelona,2057-12-30,google,False
4627,Ana García 4627,cliente4627@email.com,Valencia,2058-01-02,facebook,True
4628,Luis Martín 4628,cliente4628@email.com,Sevilla,2058-01-05,organico,False
4629,Eva López 4629,cliente4629@email.com,Bilbao,2058-01-08,referido,False
4630,Carlos Ruiz 4630,cliente4630@email.com,Madrid,2058-01-11,email,False
4631,Marta Soto 4631,cliente4631@email.com,Barcelona,2058-01-14,google,False
4632,Pablo Díaz 4632,cliente4632@email.com,Valencia,2058-01-17,facebook,False
4633,Sara Vega 4633,cliente4633@email.com,Sevilla,2058-01-20,organico,False
4634,Ana García 4634,cliente4634@email.com,Bilbao,2058-01-23,referido,True
4635,Luis Martín 4635,cliente4635@email.com,Madrid,2058-01-26,email,False
4636,Eva López 4636,cliente4636@email.com,Barcelona,2058-01-29,google,False
4637,Carlos Ruiz 4637,cliente4637@email.com,Valencia,2058-02-01,facebook,False
4638,Marta Soto 4638,cliente4638@email.com,Sevilla,2058-02-04,organico,False
4639,Pablo Díaz 4639,cliente4639@email.com,Bilbao,2058-02-07,referido,False
4640,Sara Vega 4640,cliente4640@email.com,Madrid,2058-02-10,email,False
4641,Ana García 4641,cliente4641@email.com,Barcelona,2058-02-13,google,True
4642,Luis Martín 4642,cliente4642@email.com,Valencia,2058-02-16,facebook,False
4643,Eva López 4643,cliente4643@email.com,Sevilla,2058-02-19,organico,False
4644,Carlos Ruiz 4644,cliente4644@email.com,Bilbao,2058-02-22,referido,False
4645,Marta Soto 4645,cliente4645@email.com,Madrid,2058-02-25,email,False
4646,Pablo Díaz 4646,cliente4646@email.com,Barcelona,2058-02-28,google,False
4647,Sara Vega 4647,cliente4647@email.com,Valencia,2058-03-03,facebook,False
4648,Ana García 4648,cliente4648@email.com,Sevilla,2058-03-06,organico,True
4649,Luis Martín 4649,cliente4649@email.com,Bilbao,2058-03-09,referido,False
4650,Eva López 4650,cliente4650@email.com,Madrid,2058-03-12,email,False
4651,Carlos Ruiz 4651,cliente4651@email.com,Barcelona,2058-03-15,google,False
4652,Marta Soto 4652,cliente4652@email.com,Valencia,2058-03-18,facebook,False
4653,Pablo Díaz 4653,cliente4653@email.com,Sevilla,2058-03-21,organico,False
4654,Sara Vega 4654,cliente4654@email.com,Bilbao,2058-03-24,referido,False
4655,Ana García 4655,cliente4655@email.com,Madrid,2058-03-27,email,True
4656,Luis Martín 4656,cliente4656@email.com,Barcelona,2058-03-30,google,False
4657,Eva López 4657,cliente4657@email.com,Valencia,2058-04-02,facebook,False
4658,Carlos Ruiz 4658,cliente4658@email.com,Sevilla,2058-04-05,organico,False
4659,Marta Soto 4659,cliente4659@email.com,Bilbao,2058-04-08,referido,False
4660,Pablo Díaz 4660,cliente4660@email.com,Madrid,2058-04-11,email,False
4661,Sara Vega 4661,cliente4661@email.com,Barcelona,2058-04-14,google,False
4662,Ana García 4662,cliente4662@email.com,Valencia,2058-04-17,facebook,True
4663,Luis Martín 4663,cliente4663@email.com,Sevilla,2058-04-20,organico,False
4664,Eva López 4664,cliente4664@email.com,Bilbao,2058-04-23,referido,False
4665,Carlos Ruiz 4665,cliente4665@email.com,Madrid,2058-04-26,email,False
4666,Marta Soto 4666,cliente4666@email.com,Barcelona,2058-04-29,google,False
4667,Pablo Díaz 4667,cliente4667@email.com,Valencia,2058-05-02,facebook,False
4668,Sara Vega 4668,cliente4668@email.com,Sevilla,2058-05-05,organico,False
4669,Ana García 4669,cliente4669@email.com,Bilbao,2058-05-08,referido,True
4670,Luis Martín 4670,cliente4670@email.com,Madrid,2058-05-11,email,False
4671,Eva López 4671,cliente4671@email.com,Barcelona,2058-05-14,google,False
4672,Carlos Ruiz 4672,cliente4672@email.com,Valencia,2058-05-17,facebook,False
4673,Marta Soto 4673,cliente4673@email.com,Sevilla,2058-05-20,organico,False
4674,Pablo Díaz 4674,cliente4674@email.com,Bilbao,2058-05-23,referido,False
4675,Sara Vega 4675,cliente4675@email.com,Madrid,2058-05-26,email,False
4676,Ana García 4676,cliente4676@email.com,Barcelona,2058-05-29,google,True
4677,Luis Martín 4677,cliente4677@email.com,Valencia,2058-06-01,facebook,False
